Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
100838;NIPPON INDIA LIQUID FUND - RETAIL Plan - WEEKLY IDCW OPTION;Regular Plan;RETAIL Plan - WEEKLY IDCW OPTION;;INF204K01UK5;1034.9306;02-Aug-2026
100853;NIPPON INDIA LIQUID FUND - WEEKLY IDCW OPTION;Regular Plan;WEEKLY IDCW OPTION;INF204KC1FM8;INF204K01US8;1531.4524;02-Aug-2026
100851;Nippon India Liquid Fund -Growth Plan;Regular Plan;Growth Option;INF204K01UN9;;6809.0662;02-Aug-2026

PGIM India Mutual Fund
138285;PGIM India Liquid Fund - Daily Dividend;Regular Plan;Regular IDCW;;INF223J01BO9;100.304;02-Aug-2026
138297;PGIM India Liquid Fund - Direct Plan - Daily Dividend;Direct Plan;Direct IDCW;INF223J01NR7;;131.1881;02-Aug-2026
138299;PGIM India Liquid Fund - Direct Plan - Growth;Direct Plan;Direct Growth;INF223J01NS5;;368.1061;02-Aug-2026
138298;PGIM India Liquid Fund - Direct Plan - Monthly Dividend;Direct Plan;Direct IDCW;INF223J01NT3;INF223J01NU1;115.8876;02-Aug-2026
138301;PGIM India Liquid Fund - Direct Plan - Weekly Dividend;Direct Plan;Direct IDCW;INF223J01NV9;INF223J01NW7;100.5388;02-Aug-2026
138288;PGIM India Liquid Fund - Growth;Regular Plan;Regular Growth;INF223J01BP6;;363.3323;02-Aug-2026
138287;PGIM India Liquid Fund - Monthly Dividend;Regular Plan;Regular IDCW;INF223J01BL5;;116.3066;02-Aug-2026
138289;PGIM India Liquid Fund - Weekly Dividend;Regular Plan;Regular IDCW;INF223J01BU6;;100.5382;02-Aug-2026

PPFAS Mutual Fund
143263;Parag Parikh Liquid Fund- Direct Plan- Daily Reinvestment of IDCW;Direct Plan;Daily Reinvestment of IDCW;;INF879O01118;1000.5627;02-Aug-2026
143269;Parag Parikh Liquid Fund- Direct Plan- Growth;Direct Plan;Growth;INF879O01068;;1559.5087;02-Aug-2026
143262;Parag Parikh Liquid Fund- Direct Plan- Monthly IDCW;Direct Plan;Monthly IDCW Payout;INF879O01076;INF879O01084;1004.0511;02-Aug-2026
143265;Parag Parikh Liquid Fund- Direct Plan- Weekly Reinvestment of IDCW;Direct Plan;Weekly Reinvestment of IDCW;;INF879O01134;1002.0488;02-Aug-2026
143264;Parag Parikh Liquid Fund- Regular Plan- Daily Reinvestment of IDCW;Regular Plan;Daily Reinvestment of IDCW;;INF879O01126;1000.5404;02-Aug-2026
143260;Parag Parikh Liquid Fund- Regular Plan- Growth;Regular Plan;Growth;INF879O01035;;1546.6501;02-Aug-2026
143261;Parag Parikh Liquid Fund- Regular Plan- Monthly IDCW;Regular Plan;Monthly IDCW Payout;INF879O01043;INF879O01050;1004.0354;02-Aug-2026
143266;Parag Parikh Liquid Fund- Regular Plan- Weekly Reinvestment of IDCW;Regular Plan;Weekly Reinvestment of IDCW;;INF879O01142;1002.0337;02-Aug-2026

quant Mutual Fund
120837;quant Liquid Fund - Growth Option - Direct Plan;Direct Plan;Growth Option;INF966L01820;;45.17;02-Aug-2026
103225;quant Liquid Fund - Growth Option - Regular Plan;Regular Plan;Growth Option;INF966L01317;;43.8785;02-Aug-2026
120838;quant Liquid Fund - Monthly IDCW Option - Direct Plan;Direct Plan;Monthly IDCW Option;INF966L01796;INF966L01812;15.7626;02-Aug-2026
103228;quant Liquid Fund - Monthly IDCW Option - Regular Plan;Regular Plan;Monthly IDCW Option;INF966L01291;INF966L01309;15.1585;02-Aug-2026
120839;quant Liquid Fund - Weekly IDCW Option - Direct Plan;Direct Plan;Weekly IDCW Option;INF966L01788;INF966L01804;14.7022;02-Aug-2026
103227;quant Liquid Fund - Weekly IDCW Option - Regular Plan;Regular Plan;Weekly IDCW Option;INF966L01499;INF966L01283;14.5155;02-Aug-2026
120836;quant Liquid Fund-Daily IDCW Option - Direct Plan;Direct Plan;Daily IDCW Option;;INF966L01770;13.1703;02-Aug-2026
103226;quant Liquid Fund-Daily IDCW Option - Regular Plan;Regular Plan;Daily IDCW Option;;INF966L01275;12.6335;02-Aug-2026

Quantum Mutual Fund
103736;Quantum Liquid Fund - Direct Plan Daily IDCW;Direct Plan;Daily IDCW;;INF082J01135;10.0124;02-Aug-2026
103734;Quantum Liquid Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01127;;37.4831;02-Aug-2026
103735;Quantum Liquid Fund - Direct Plan Monthly IDCW;Direct Plan;Monthly IDCW;INF082J01143;INF082J01200;10.0269;02-Aug-2026
141065;Quantum Liquid Fund - Regular Plan Daily IDCW;Regular Plan;Daily IDCW;;INF082J01317;10.0002;02-Aug-2026
141066;Quantum Liquid Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01309;;37.1767;02-Aug-2026
141067;Quantum Liquid Fund - Regular Plan Monthly IDCW;Regular Plan;Monthly IDCW;INF082J01325;INF082J01333;10.0238;02-Aug-2026
152299;Quantum Liquid Fund - Unclaimed IDCW Plan Above 3 years;;;;;10.0000;02-Aug-2026
152298;Quantum Liquid Fund - Unclaimed IDCW Plan Below 3 years;;;;;11.7850;02-Aug-2026
152301;Quantum Liquid Fund - Unclaimed Redemption Plan Above 3 years;;;;;10.0000;02-Aug-2026
152300;Quantum Liquid Fund - Unclaimed Redemption Plan Below 3 years;;;;;11.3118;02-Aug-2026

SBI Mutual Fund
119804;SBI Liquid Fund - Direct Paln - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200K01UR8;INF200K01US6;1439.8364;02-Aug-2026
119805;SBI Liquid Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;;INF200K01UQ0;1144.0484;02-Aug-2026
119799;SBI Liquid Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200K01UU2;INF200K01UV0;1385.9702;02-Aug-2026
119800;SBI Liquid Fund - DIRECT PLAN -Growth;Direct Plan;Growth;INF200K01UT4;;4409.2331;02-Aug-2026
105274;SBI Liquid Fund - Institutional - Growth;Regular Plan;Growth;INF200K01LU1;;4401.1540;02-Aug-2026
105275;SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;;INF200K01LR7;1413.9316;02-Aug-2026
105281;SBI Liquid Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;;INF200K01LX5;1140.7391;02-Aug-2026
105283;SBI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200K01LY3;INF200K01LZ0;1430.8477;02-Aug-2026
105282;SBI Liquid Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200K01MB9;INF200K01MC7;1379.0694;02-Aug-2026
105280;SBI Liquid Fund - REGULAR PLAN -Growth;Regular Plan;Growth;INF200K01MA1;;4359.9310;02-Aug-2026

Shriram Mutual Fund
153035;Shriram Liquid Fund - Direct Plan Growth Option;Direct Plan;Growth;INF680P01430;;1113.7859;02-Aug-2026
153036;Shriram Liquid Fund - Regular Plan Growth Option;Regular Plan;Growth;INF680P01448;;1111.097;02-Aug-2026
153282;Shriram Unclaimed IDCW Liquid Fund;Direct Plan;;;;1086.3824;02-Aug-2026
153283;Shriram Unclaimed IDCW Stable Scheme Liquid Fund;Direct Plan;;;;1000;02-Aug-2026
153280;Shriram Unclaimed Redemption Liquid Fund;Direct Plan;;;;1098.8484;02-Aug-2026
153281;Shriram Unclaimed Redemption Stable Scheme Liquid Fund;Direct Plan;;;;1000;02-Aug-2026

Sundaram Mutual Fund
149664;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option;Direct Plan;GROWTH;INF173K01GU0;;2494.3025;02-Aug-2026
149660;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Regular Plan IDCW;Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01DD3;INF173K01DE1;1040.6039;02-Aug-2026
149662;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Direct Plan - IDCW;Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01GV8;INF173K01GW6;1043.7055;02-Aug-2026
149661;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Growth Option;Regular Plan;GROWTH;INF173K01DA9;;2460.0714;02-Aug-2026

Tata Mutual Fund
153689;Tata Liquid Fund - Direct Plan - Weekly IDCW Reinvestment;Direct Plan;Weekly IDCW Reinvestment Option;;INF277KA1EE2;1070.4311;02-Aug-2026
153688;Tata Liquid Fund - Regular Plan - Weekly IDCW Reinvestment;Regular Plan;Weekly IDCW Reinvestment Option;;INF277KA1EF9;1065.3345;02-Aug-2026
102672;Tata Liquid Fund -Regular Plan - Growth Option;Regular Plan;Growth Option;INF277K01YD8;;4393.9199;02-Aug-2026
119862;Tata Liquid Fund- Direct Plan - Daily Reinvestment of IDCW Option;Direct Plan;Daily Reinvestment of IDCW Option;;INF277K012D2;1001.5187;02-Aug-2026
119861;Tata Liquid Fund- Direct Plan-Growth Option;Direct Plan;Growth Option;INF277K01YE6;;4452.4003;02-Aug-2026
101714;Tata Liquid Fund- Regular Plan - Daily Reinvestment of IDCW Option;Regular Plan;Daily Reinvestment of IDCW Option;;INF277K011D4;1001.5157;02-Aug-2026

The Wealth Company Mutual Fund
153887;THE WEALTH COMPANY LIQUID FUND DIRECT DAILY ICDW;Direct Plan;Daily IDCW;;INF2F0001073;1002.0009;02-Aug-2026
153883;THE WEALTH COMPANY LIQUID FUND DIRECT GROWTH;Direct Plan;Growth;INF2F0001081;;1053.1683;02-Aug-2026
153884;THE WEALTH COMPANY LIQUID FUND DIRECT MONTHLY IDCW;Direct Plan;Monthly IDCW;INF2F0001107;INF2F0001099;1003.1868;02-Aug-2026
153889;THE WEALTH COMPANY LIQUID FUND DIRECT WEEKLY;Direct Plan;Weekly IDCW;INF2F0001123;INF2F0001115;1003.0867;02-Aug-2026
153886;THE WEALTH COMPANY LIQUID FUND REGULAR DAILY IDCW;Regular Plan;Daily IDCW;;INF2F0001131;1002;02-Aug-2026
153888;THE WEALTH COMPANY LIQUID FUND REGULAR GROWTH;Regular Plan;Growth;INF2F0001149;;1051.8064;02-Aug-2026
153890;THE WEALTH COMPANY LIQUID FUND REGULAR MONTHLY IDCW;Regular Plan;Monthly IDCW;INF2F0001164;INF2F0001156;1003.1635;02-Aug-2026
153885;THE WEALTH COMPANY LIQUID FUND REGULAR WEEKLY IDCW;Regular Plan;Weekly IDCW;INF2F0001180;INF2F0001172;1003.0521;02-Aug-2026

Trust Mutual Fund
148842;TRUSTMF Liquid Fund-Direct Plan-Daily Income Distribution cum Capital Withdrawal;Direct Plan;Daily Income Distribution cum Capital Withdrawal;;INF0GCD01263;1289.7498;02-Aug-2026
148841;TRUSTMF Liquid Fund-Direct Plan-Growth;Direct Plan;Growth;INF0GCD01255;;1365.0866;02-Aug-2026
148839;TRUSTMF Liquid Fund-Direct Plan-Monthly Income Distribution cum Capital Withdrawal;Direct Plan;Monthly Income Distribution cum Capital Withdrawal;INF0GCD01305;INF0GCD01297;1217.7647;02-Aug-2026
148837;TRUSTMF Liquid Fund-Direct Plan-Weekly Income Distribution cum Capital Withdrawal;Direct Plan;Weekly Income Distribution cum Capital Withdrawal;INF0GCD01271;INF0GCD01289;1245.7657;02-Aug-2026
148834;TRUSTMF Liquid Fund-Regular Plan-Daily Income Distribution cum Capital Withdrawal;Regular Plan;Daily Income Distribution cum Capital Withdrawal;;INF0GCD01206;1217.5661;02-Aug-2026
148833;TRUSTMF Liquid Fund-Regular Plan-Growth;Regular Plan;Growth;INF0GCD01198;;1354.2193;02-Aug-2026
148843;TRUSTMF Liquid Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal;Regular Plan;Monthly Income Distribution cum Capital Withdrawal;INF0GCD01248;INF0GCD01230;1208.0561;02-Aug-2026
148836;TRUSTMF Liquid Fund-Regular Plan-Weekly Income Distribution cum Capital Withdrawal;Regular Plan;Weekly Income Distribution cum Capital Withdrawal;INF0GCD01214;INF0GCD01222;1192.7408;02-Aug-2026

Unifi Mutual Fund
153570;Unifi Liquid Fund- Direct Growth;Direct Plan;GROWTH;INF1MIY01056;;1069.1783;02-Aug-2026
153571;Unifi Liquid Fund- Regular Growth;Regular Plan;GROWTH;INF1MIY01064;;1068.3824;02-Aug-2026

Union Mutual Fund
115401;Union Liquid Fund - Daily IDCW Option;Regular Plan;Daily IDCW Option;;INF582M01021;1001.4576;02-Aug-2026
119301;Union Liquid Fund - Direct Plan - Daily IDCW Option;Direct Plan;Daily IDCW Option;;INF582M01682;1001.5520;02-Aug-2026
119305;Union Liquid Fund - Direct Plan - Fortnightly IDCW Option;Direct Plan;Fortnightly IDCW Option;INF582M01724;INF582M01708;1002.2411;02-Aug-2026
119303;Union Liquid Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01674;;2720.8297;02-Aug-2026
119302;Union Liquid Fund - Direct Plan - Monthly IDCW Option;Direct Plan;Monthly IDCW Option;INF582M01732;INF582M01716;1002.1412;02-Aug-2026
119304;Union Liquid Fund - Direct Plan - Weekly IDCW Option;Direct Plan;Weekly IDCW Option;;INF582M01690;1002.2811;02-Aug-2026
115399;Union Liquid Fund - Fortnightly IDCW Option;Regular Plan;Fortnightly IDCW Option;INF582M01062;INF582M01047;1002.2172;02-Aug-2026
115398;Union Liquid Fund - Growth Option;Regular Plan;Growth Option;INF582M01013;;2684.9934;02-Aug-2026
115400;Union Liquid Fund - Monthly IDCW Option;Regular Plan;Monthly IDCW Option;INF582M01070;INF582M01054;1001.7000;02-Aug-2026
115402;Union Liquid Fund - Weekly IDCW Option;Regular Plan;Weekly IDCW Option;;INF582M01039;1002.5421;02-Aug-2026

WhiteOak Capital Mutual Fund
145969;WhiteOak Capital Liquid Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Direct Plan;Daily IDCW Reinvestment Option;;INF03VN01019;1001.9025;02-Aug-2026
145966;WhiteOak Capital Liquid Fund- Direct plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Direct Plan;Fortnightly IDCW Payout / Reinvestment Option;INF03VN01027;INF03VN01035;1002.5248;02-Aug-2026
145971;WhiteOak Capital Liquid Fund- Direct plan-Growth Option;Direct Plan;Growth Option;INF03VN01043;;1509.4955;02-Aug-2026
145967;WhiteOak Capital Liquid Fund- Direct plan-Monthly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Direct Plan;Monthly IDCW Payout / Reinvestment Option;INF03VN01050;INF03VN01068;1005.2476;02-Aug-2026
145970;WhiteOak Capital Liquid Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Direct Plan;Weekly IDCW Payout / Reinvestment Option;INF03VN01076;INF03VN01084;1002.8544;02-Aug-2026
145963;WhiteOak Capital Liquid Fund- Regular plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Regular Plan;Daily IDCW Reinvestment Option;;INF03VN01092;1001.9023;02-Aug-2026
145965;WhiteOak Capital Liquid Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Regular Plan;Fortnightly IDCW Payout / Reinvestment Option;INF03VN01100;INF03VN01118;1003.6551;02-Aug-2026
145968;WhiteOak Capital Liquid Fund- Regular plan-Growth Option;Regular Plan;Growth Option;INF03VN01126;;1498.8481;02-Aug-2026
145972;WhiteOak Capital Liquid Fund- Regular plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Regular Plan;Monthly IDCW Payout / Reinvestment Option;INF03VN01134;INF03VN01142;1004.8006;02-Aug-2026
145964;WhiteOak Capital Liquid Fund- Regular plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);Regular Plan;Weekly IDCW Payout / Reinvestment Option;INF03VN01159;INF03VN01167;1002.7962;02-Aug-2026

Open Ended Schemes ( Other Scheme - Other  ETFs )


Angel One Mutual Fund
153451;ANGEL ONE NIFTY 1D RATE LIQUID ETF - GROWTH;Direct Plan;Growth;INF1J2R01056;;1070.8103;02-Aug-2026

Bajaj Finserv Mutual Fund
152638;Bajaj Finserv Nifty 1D Rate Liquid ETF;;;INF0QA701854;;1092.8295;02-Aug-2026

DSP Mutual Fund
152555;DSP BSE Liquid Rate ETF;;;INF740KA1UM0;;1138.4262;02-Aug-2026
142589;DSP NIFTY 1D Rate Liquid ETF;;;;INF740KA1EU7;1000.0000;02-Aug-2026

Edelweiss Mutual Fund
153920;Edelweiss Nifty 1D Rate Liquid ETF - Growth;;;INF754K01VW2;;1041.9126;02-Aug-2026

HDFC Mutual Fund
153403;HDFC NIFTY 1D RATE LIQUID ETF GROWTH;;Growth Option;INF179KC1JG3;;1071.93;02-Aug-2026

ICICI Prudential Mutual Fund
153378;ICICI Prudential BSE Liquid Rate ETF - Growth;Regular Plan;Growth;INF109K1A021;;1073.4750;02-Aug-2026
144947;ICICI Prudential BSE Liquid Rate ETF - IDCW;Regular Plan;IDCW;INF109KC1KT9;;1000.0000;02-Aug-2026

Kotak Mahindra Mutual Fund
151358;Kotak Nifty 1D Rate Liquid ETF;;;INF174KA1LV5;;1116.2948;02-Aug-2026

Nippon India Mutual Fund
140086;Nippon India ETF Nifty 1D Rate Liquid BeES - DAILY IDCW Option;Direct Plan;;INF732E01037;;1000.0000;02-Aug-2026
153725;Nippon India Nifty 1D Rate Liquid ETF-Growth;Direct Plan;;INF204KC1FU1;;1050.0072;02-Aug-2026

SBI Mutual Fund
153796;SBI Nifty 1D Rate Liquid ETF - Growth;Regular Plan;Growth;INF200KB1969;;1050.0563;02-Aug-2026
152168;SBI NIFTY 1D Rate Liquid ETF - IDCW;Regular Plan;IDCW;;INF200KA13Z8;1000.0000;02-Aug-2026

Shriram Mutual Fund
152741;Shriram Nifty 1D Rate Liquid ETF - Growth;Direct Plan;Growth;INF680P01422;;1115.5628;02-Aug-2026

Zerodha Mutual Fund
152327;Zerodha Nifty 1D Rate Liquid ETF - Growth Option;Direct Plan;Growth Option;INF0R8F01034;;115.2810;02-Aug-2026

Open Ended Schemes ( Income/Debt Oriented Schemes - Overnight Fund )


360 ONE Mutual Fund
153703;360 ONE Overnight Fund - Direct Plan - Growth;Direct Plan;GROWTH Option;INF579M01BG4;;1057.6140;02-Aug-2026
153700;360 ONE Overnight Fund - Regular Plan - Growth;Regular Plan;GROWTH Option;INF579M01BD1;;1056.7139;02-Aug-2026
153702;360 ONE Overnight Fund - Regular Plan - IDCW;Regular Plan;IDCW Option;INF579M01BE9;INF579M01BF6;1056.7139;02-Aug-2026
153701;360 ONE Overnight Fund- Direct Plan - IDCW;Direct Plan;IDCW Option;INF579M01BH2;INF579M01BI0;1057.6140;02-Aug-2026

Axis Mutual Fund
146679;Axis Overnight Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW Option;;INF846K01N99;1000.5073;02-Aug-2026
146675;Axis Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K01N65;;1450.8387;02-Aug-2026
146677;Axis Overnight Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW Option;INF846K01N73;INF846K01N81;1001.7075;02-Aug-2026
146676;Axis Overnight Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW Option;INF846K01N40;INF846K01N57;1001.5626;02-Aug-2026
146682;Axis Overnight Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW Option;;INF846K01O56;1000.5032;02-Aug-2026
146678;Axis Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K01O23;;1445.2905;02-Aug-2026
146681;Axis Overnight Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW Option;INF846K01O31;INF846K01O49;1001.6956;02-Aug-2026
146680;Axis Overnight Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW Option;INF846K01O07;INF846K01O15;1001.5287;02-Aug-2026

Canara Robeco Mutual Fund
147532;CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment);Direct Plan;DAILY IDCW (Reinvestment);;INF760K01JN3;1001.0012;02-Aug-2026
147531;CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01JM5;;1414.7650;02-Aug-2026
147533;CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment);Regular Plan;DAILY IDCW (Reinvestment);;INF760K01JP8;1001.0000;02-Aug-2026
147534;CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01JO1;;1413.1725;02-Aug-2026

Choice Mutual Fund
154416;Choice Overnight Fund - Daily IDCW Option - Direct Plan;Direct Plan;Daily IDCW;;INF2KCX01061;100.1000;02-Aug-2026
154414;Choice Overnight Fund - Daily IDCW Option - Regular Plan;Regular Plan;Daily IDCW;;INF2KCX01079;100.1000;02-Aug-2026
154413;Choice Overnight Fund - Growth Option - Direct Plan;Direct Plan;Growth;INF2KCX01087;;100.4221;02-Aug-2026
154415;Choice Overnight Fund - Growth Option - Regular Plan;Regular Plan;Growth;INF2KCX01095;;100.4133;02-Aug-2026

Groww Mutual Fund
147458;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment);Direct Plan;Income Distribution cum capital withdrawal;;INF666M01GM6;1001.5058;02-Aug-2026
147452;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Fortnightly - Income Distribution cum capital withdrawal;INF666M01GP9;INF666M01GQ7;1215.7447;02-Aug-2026
147450;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option;Direct Plan;Growth;INF666M01GL8;;1411.6205;02-Aug-2026
147453;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Monthly - Income Distribution cum capital withdrawal;INF666M01GR5;INF666M01GS3;1005.8123;02-Aug-2026
147451;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Direct Plan;Weekly - Income Distribution cum capital withdrawal;INF666M01GN4;INF666M01GO2;1003.1286;02-Aug-2026
147455;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment);Regular Plan;Income Distribution cum capital withdrawal;;INF666M01GU9;1001.0513;02-Aug-2026
147457;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Fortnightly - Income Distribution cum capital withdrawal;INF666M01GX3;INF666M01GY1;1001.7052;02-Aug-2026
147454;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Growth Option;Regular Plan;Growth;INF666M01GT1;;1402.2166;02-Aug-2026
147459;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Monthly - Income Distribution cum capital withdrawal;INF666M01GZ8;INF666M01HA9;1005.6691;02-Aug-2026
147456;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);Regular Plan;Weekly - Income Distribution cum capital withdrawal;INF666M01GV7;INF666M01GW5;1001.8038;02-Aug-2026
149394;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend < 3 years;;;;;1309.3532;02-Aug-2026
149396;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption < 3 Years;;;;;1295.545;02-Aug-2026
149395;Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption > 3 Years;;;;;1000;02-Aug-2026

Helios Mutual Fund
152151;Helios Overnight Fund - Direct Plan - Daily IDCW Option;Direct Plan;Daily IDCW;INF0R8701087;;1000.0000;02-Aug-2026
152152;Helios Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF0R8701079;;1175.0830;02-Aug-2026
152154;Helios Overnight Fund - Regular Plan - Daily IDCW Option;Regular Plan;Daily IDCW;INF0R8701103;;1000.0000;02-Aug-2026
152153;Helios Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF0R8701095;;1173.4674;02-Aug-2026

HSBC Mutual Fund
147291;HSBC Overnight Fund - Direct Daily IDCW;Direct Plan;Daily IDCW;;INF336L01OG4;1000.0149;02-Aug-2026
147287;HSBC Overnight Fund - Direct Growth;Direct Plan;Growth;INF336L01OF6;;1434.1897;02-Aug-2026
147300;HSBC Overnight Fund - Direct Monthly IDCW;Direct Plan;Monthly IDCW;INF336L01OK6;INF336L01OI0;1000.8557;02-Aug-2026
147296;HSBC Overnight Fund - Direct Weekly IDCW;Direct Plan;Weekly IDCW;INF336L01OJ8;INF336L01OH2;1000.7412;02-Aug-2026
147289;HSBC Overnight Fund - Regular Daily IDCW;Regular Plan;Daily IDCW;;INF336L01OM2;1000.0149;02-Aug-2026
147290;HSBC Overnight Fund - Regular Growth;Regular Plan;Growth;INF336L01OL4;;1421.8259;02-Aug-2026
147301;HSBC Overnight Fund - Regular Monthly IDCW;Regular Plan;Monthly IDCW;INF336L01OQ3;INF336L01OO8;1000.842;02-Aug-2026
147288;HSBC Overnight Fund - Regular Weekly IDCW;Regular Plan;Weekly IDCW;INF336L01OP5;INF336L01ON0;1000.741;02-Aug-2026
150501;HSBC Overnight Fund - Unclaimed IDCW Above three years;;;;;1000;02-Aug-2026
150499;HSBC Overnight Fund - Unclaimed IDCW Below three years;Regular Plan;Unclaimed IDCW Below three years;;;1272.8318;02-Aug-2026
150500;HSBC Overnight Fund - Unclaimed Redemption above three years;;;;;1000;02-Aug-2026
150502;HSBC Overnight Fund - Unclaimed Redemption Below three years;;;;;1272.8516;02-Aug-2026

Invesco Mutual Fund
147884;Invesco India Overnight Fund - Direct Plan - Daily IDCW (Reinvestment);Direct Plan;Daily IDCW;;INF205KA1122;1000.5303;02-Aug-2026
147883;Invesco India Overnight Fund - Direct Plan - Growth;Direct Plan;Growth;INF205KA1163;;1384.7715;02-Aug-2026
147886;Invesco India Overnight Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment);Direct Plan;Monthly IDCW;INF205KA1155;INF205KA1148;1000.4722;02-Aug-2026
147880;Invesco India Overnight Fund - Regular Plan - Daily IDCW (Reinvestment);Regular Plan;Daily IDCW;;INF205KA1072;1000.1395;02-Aug-2026
147878;Invesco India Overnight Fund - Regular Plan - Growth;Regular Plan;Growth;INF205KA1114;;1379.6635;02-Aug-2026
147879;Invesco India Overnight Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment);Regular Plan;Monthly IDCW;INF205KA1106;INF205KA1098;1000.816;02-Aug-2026
147881;Invesco India Overnight Fund - Regular Plan - Weekly IDCW (Reinvestment);Regular Plan;Weekly IDCW;;INF205KA1080;1001.0745;02-Aug-2026

Jio BlackRock Mutual Fund
